@1dc	0100010101010000
@1dd	0100010000010000
@1de	0100010000000001
@1df	0001000000010101
@1e0	0101010001010101
@1e1	0000000001000100
@1e2	0000010000010001
@1e3	0000010101000000
@1e4	0101000101010000
@1e5	0000000101010101
@1e6	0101010100010000
@1e7	0001010101000101
@1e8	0100000000010000
@1e9	0100010000000001
@1ea	0000000101000000
@1eb	0101010101000001
@1ec	0100010000010001
@1ed	0101000000000101
@1ee	0100010101000001
@1ef	0000010101000000
@1f0	0101000100000000
@1f1	0000000100010101
@1f2	0000000100000000
@1f3	0001010000000001
@1f4	0100000100010001
@1f5	0000010100000101
@1f6	0001010101000000
@1f7	0101000001010001
@1f8	0000000100010100
@1f9	0001000100000101
@1fa	0001000001010000
@1fb	0000010101010001
@1fc	0101000100010100
@1fd	0101010001000000
@1fe	0001000100010100
@1ff	0101010001010001
@200	0101000001000101
@201	0001000100000001
@202	0101000100000000
@203	0101000000010100
@204	0101000100010000
@205	0000000100010001
@206	0100010001010100
@207	0000000000000000
@208	0100000001000100
@209	0001000100000001
@20a	0001010000000101
@20b	0001000001010001
@20c	0100010100010101
@20d	0101000100000100
@20e	0001010001010001
@20f	0000010100010000
@210	0101010100010101
@211	0101000101000100
@212	0101010001010100
@213	0001010100000100
@214	0100010101000100
@215	0100000100000001
@216	0100010101000101
@217	0001000000000001
@218	0101010100000001
@219	0001000100000001
@21a	0101000001010001
@21b	0100000001000101
@21c	0100010101000100
@21d	0001000000010101
@21e	0100000100000100
@21f	0100010001000001
@220	0101000001010100
@221	0101010000010000
@222	0000000101000001
@223	0001010001010000
@224	0100000100010001
@225	0000000000000100
@226	0000000001000100
@227	0100000101000001
@228	0001010101010001
@229	0000000001010001
@22a	0101000000000101
@22b	0001000100010101
@22c	0100000101010000
@22d	0100000000000000
@22e	0101010100000101
@22f	0001010000000101
@230	0100000100000001
@231	0000000100000101
@232	0000000100010001
@233	0100010000000101
@234	0001000100010100
@235	0000000101000001
@236	0000010000000101
@237	0001000001000100
@238	0000010000010000
@239	0101000000000100
@23a	0001000000000000
@23b	0100000100010001
@23c	0001010000010000
@23d	0101010101010100
@23e	0100010100010001
@23f	0001010001000000
@240	0001010000000101
@241	0101010001010001
@242	0101000001010100
@243	0100010000000100
@244	0101010001010001
@245	0100000100010101
@246	0100010101010101
@247	0001000100010000
@248	0000000001000000
@249	0000010101010101
@24a	0000010000000000
@24b	0001000001000101
@24c	0001010101000000
@24d	0000000100000101
@24e	0001010000000000
@24f	0000000100010100
@250	0000010100000100
@251	0101010000000101
@252	0101000001010100
@253	0000010000000100
@254	0001010101000100
@255	0101010000010100
@256	0001000000000001
@257	0100010101010001
@258	0100000100010101
@259	0100000000000000
@25a	0100010000010000
@25b	0101010100000000
@25c	0100010100000001
@25d	0000000101010100
@25e	0101000000000100
@25f	0001010000000000
@260	0100000100000001
@261	0101010100010000
@262	0101000001010100
@263	0001010001010100
@264	0101000001000000
@265	0001000101000001
@266	0001010001000000
@267	0100000001000100
@268	0001000001010100
@269	0000000101010100
@26a	0101000101010000
@26b	0000010101010100
@26c	0100000100000000
@26d	0001010001000000
@26e	0000010100010001
@26f	0101000001010001
@270	0001010000000001
@271	0001010000000001
@272	0100010100000100
@273	0000000101000101
@274	0001010000000100
@275	0001000001000000
@276	0000000001000001
@277	0000010100010000
@278	0100000001000101
@279	0100010000010101
@27a	0000000101010100
@27b	0000010001010101
@27c	0100000101000101
@27d	0000010001000100
@27e	0101010100010101
@27f	0000010001000001
@280	0101010001010100
@281	0101000101010100
@282	0100010000010100
@283	0100010000000100
@284	0100010101000001
@285	0100000001010001
@286	0100010101010001
@287	0100010100000101
@288	0001010000010101
@289	0100010000010001
@28a	0001000100010101
@28b	0001010100010101
@28c	0000000100010100
@28d	0100000000000000
@28e	0100000100000001
@28f	0101010100000000
@290	0001010101000101
@291	0001010001000101
@292	0000000000000100
@293	0000000000000001
@294	0101010000000001
@295	0000010100010000
@296	0001010100000101
@297	0001000100010100
@298	0101010101010000
@299	0101010001010000
@29a	0100000001000001
@29b	0100010000000001
@29c	0000010001010000
@29d	0001000100010100
@29e	0001010101010101
@29f	0001010000010001
@2a0	0001000100000101
@2a1	0001000000000101
@2a2	0101000000010000
@2a3	0000010001000001
@2a4	0100000001000100
@2a5	0000010001000100
@2a6	0000000101010000
@2a7	0001000101000001
@2a8	0000010101000100
@2a9	0000010001010000
@2aa	0101000100010101
@2ab	0100010000010000
@2ac	0101000000010100
@2ad	0100000101000100
@2ae	0000010000000100
@2af	0100000001010101
@2b0	0000000000010101
@2b1	0001000001000000
@2b2	0101000000000001
@2b3	0000000101000000
@2b4	0000010000000100
@2b5	0000000000000001
@2b6	0001000101000001
@2b7	0100000101000001
@2b8	0001000101000100
@2b9	0100010000000001
@2ba	0101010000000001
@2bb	0101000000010101
@2bc	0100000100000100
@2bd	0100000100010100
@2be	0001000101010000
@2bf	0000000100010000
@2c0	0100010000000000
@2c1	0101000100010101
@2c2	0101010001010101
@2c3	0001010101000100
@2c4	0101000001010000
@2c5	0100010100000100
@2c6	0100000100000101
@2c7	0101010000010000
@2c8	0001000001000000
@2c9	0101010001000100
@2ca	0000010101000000
@2cb	0100010101000000
@2cc	0100000001010000
@2cd	0001010000000100
@2ce	0100000101010000
@2cf	0100000100000101
@2d0	0101000000010100
@2d1	0000010100000101
@2d2	0100000100010001
@2d3	0000010101010100
@2d4	0000000100000000
@2d5	0000000101000100
@2d6	0100000000000100
@2d7	0100000100000101
@2d8	0001010101000101
@2d9	0001010001010100
@2da	0100000101010000
@2db	0001000001010101
@2dc	0000000101010101
@2dd	0000000101010001
@2de	0100010100010101
@2df	0100010101000001
@2e0	0001000001000001
@2e1	0000000001000100
@2e2	0000000101010000
@2e3	0000010000000000
@2e4	0101000000010000
@2e5	0000000100010101
@2e6	0000010000010101
@2e7	0001000001000001
@2e8	0100010000000100
@2e9	0001010000000100
@2ea	0000000101000101
@2eb	0101010000010100
@2ec	0001010101000001
@2ed	0000000100010101
@2ee	0100000100000000
@2ef	0001010000000000
@2f0	0000010101010000
@2f1	0100000000000100
@2f2	0000010001010000
@2f3	0000000101000000
@2f4	0101000000000101
@2f5	0101000100000000
@2f6	0101010101000101
@2f7	0101000001010001
@2f8	0100000000000000
@2f9	0101000100010000
@2fa	0100010100010000
@2fb	0100010100010000
@2fc	0001010101010100
@2fd	0101000000010100
@2fe	0101010100010101
@2ff	0001010101000100
@300	0000010100010000
@301	0100000001000100
@302	0000010000000101
@303	0001010100010100
@304	0001000001000000
@305	0000000100000101
@306	0100000001010001
@307	0100000100010100
@308	0001000000010000
@309	0101010101010000
@30a	0001000001000100
@30b	0001000100000101
@30c	0100000001010101
@30d	0101010101010000
@30e	0100010100010101
@30f	0001010100000001
@310	0101000000010100
@311	0000000101000000
@312	0101000000010100
@313	0001010001000001
@314	0101010100000100
@315	0101000001000100
@316	0100000101010001
@317	0000010100000001
@318	0101000001010000
@319	0100010000000100
@31a	0000010000010100
@31b	0000000101010000
@31c	0000000000000100
@31d	0100000001010001
@31e	0000010000010101
@31f	0001010101000100
@320	0101000000000001
@321	0100010000000101
@322	0101010101010001
@323	0001010000010000
@324	0100000101010101
@325	0000010101000001
@326	0000000000010101
@327	0001000101010100
@328	0001010101010100
@329	0101000001010101
@32a	0101010001000000
@32b	0001010000000100
@32c	0101010101010000
@32d	0101010000010000
@32e	0100010001010101
@32f	0100010001000001
@330	0101010001000000
@331	0000000000000101
@332	0000010001000101
@333	0101000100010000
@334	0000000100010001
@335	0101000001010001
@336	0001010000000101
@337	0101000100010101
@338	0101000101000000
@339	0001000001010000
@33a	0100000001010001
@33b	0101010100000001
@33c	0001000000000100
@33d	0000000101000000
@33e	0000000000010101
@33f	0000000100000101
@340	0100010101000001
@341	0100010101000000
@342	0000010101000001
@343	0001010101000101
@344	0000000000010100
@345	0101010101010000
@346	0000010100000000
@347	0000000000010000
@348	0000010101000101
@349	0000000000010001
@34a	0100010100010100
@34b	0101010000000000
@34c	0001010100000101
@34d	0001000101000100
@34e	0000000100000001
@34f	0000010101010101
@350	0100000100010100
@351	0000010001000101
@352	0100010000000000
@353	0101010001000101
@354	0100010101000000
@355	0001000101010100
@356	0000000001010001
@357	0100000000000100
@358	0100000001010101
@359	0101010000000100
@35a	0001000001000101
@35b	0001010000000000
@35c	0100010101000001
@35d	0100010001010001
@35e	0101000100000100
@35f	0101010000000100
@360	0000000001010101
@361	0000000100000101
@362	0000000000000101
@363	0101000000000000
@364	0100010001000000
@365	0100010100010101
@366	0001000000010101
@367	0001000101000000
@368	0101000000000101
@369	0001010000010100
@36a	0100000000010000
@36b	0000000001000000
@36c	0101010101010101
@36d	0001000001000001
@36e	0001010100010001
@36f	0100000101010100
@370	0001010001010001
@371	0001000001010101
@372	0100010100010100
@373	0001000101010001
@374	0000000100000100
@375	0000010000000101
@376	0001000000010101
@377	0001000100000101
@378	0100010001010000
@379	0001000100010001
@37a	0101000001010101
@37b	0001000000010000
@37c	0100000001000000
@37d	0101010100000000
@37e	0101010000010100
@37f	0101000000000100
@380	0001010000010000
@381	0001000001010001
@382	0100000101000001
@383	0100000001010100
@384	0101000001010100
@385	0001010000000000
@386	0000010001010101
@387	0000000001000100
@388	0100010100000001
@389	0100000101010000
@38a	0001000100000001
@38b	0001010001010101
@38c	0001000000000101
@38d	0000000100010000
@38e	0001000000000001
@38f	0000010101000100
@390	0101000000010000
@391	0000010001000000
@392	0100000100010100
@393	0101000001010001
@394	0000010100000101
@395	0100010000010000
@396	0001010101010101
@397	0101000001000100
@398	0000000101000001
@399	0100000001000100
@39a	0001000000000101
@39b	0101010101010001
@39c	0101000001000000
@39d	0001000100010000
@39e	0101010101010001
@39f	0000010000010101
@3a0	0000010100000101
@3a1	0100000101010100
@3a2	0000000100010000
@3a3	0000000001000100
@3a4	0001000100000100
@3a5	0001010100000000
@3a6	0101000100000101
@3a7	0001000000000101
@3a8	0101010100000100
@3a9	0000010001010101
@3aa	0001010001010100
@3ab	0101000101000001
@3ac	0101000101010001
@3ad	0100010101000100
@3ae	0101000001010000
@3af	0000010100000100
@3b0	0001000001000001
@3b1	0001010001010000
@3b2	0000000000000100
@3b3	0100010100010100
@3b4	0101000100010101
@3b5	0000010000010001
@3b6	0100010100010001
@3b7	0001000101010100
@3b8	0101000000010101
@3b9	0100010101000100
@3ba	0000000001000100
@3bb	0101000000000100
@3bc	0101010101010000
@3bd	0001000100010100
@3be	0101010000000101
@3bf	0101010001010001
@3c0	0100000101010001
@3c1	0100010001000001
@3c2	0100010101000001
@3c3	0000010101010101
@3c4	0101010100010101
@3c5	0001010101000101
@3c6	0000000001010001
@3c7	0000010001000101
@3c8	0001000100000101
@3c9	0100000001000101
@3ca	0001010101000001
@3cb	0001000101000100
@3cc	0101010000000100
@3cd	0101010001000000
@3ce	0100000100000000
@3cf	0100000000000001
@3d0	0001000001010100
@3d1	0001000101000100
@3d2	0100000100010001
@3d3	0000000100000000
@3d4	0100000101000000
@3d5	0100010000010000
@3d6	0100010000010101
@3d7	0100010000010100
@3d8	0000000101010101
@3d9	0000010101010000
@3da	0100010100010101
@3db	0100000000000001
@3dc	0001010000000101
@3dd	0101000100000001
@3de	0101010101010000
@3df	0101000000000001
@3e0	0000000100010100
@3e1	0001000100010000
@3e2	0000010000010101
@3e3	0001000101010100
@3e4	0101000000010101
@3e5	0001000100000100
@3e6	0000010101000100
@3e7	0000010001000101
@3e8	0000010001010001
@3e9	0000010000000100
@3ea	0001000100010100
@3eb	0100000000000001
@3ec	0100000001000001
@3ed	0100010001010101
@3ee	0100000000000000
@3ef	0000000000010001
@3f0	0101000101000101
@3f1	0000000001000001
@3f2	0001000000010101
@3f3	0100000100000000
@3f4	0100010001010000
@3f5	0100010101000100
@3f6	0000010000010001
@3f7	0100010101010101
@3f8	0101000101000000
@3f9	0101010101000100
@3fa	0100000101010101
@3fb	0001000100010001
@3fc	0001000100000000
@3fd	0101010100000000
@3fe	0100010001000000
@3ff	0101010101000100
@400	0101000001010001
@401	0001010100000000
@402	0000010101000001
@403	0000010101010001
@404	0101000101000000
@405	0100000101010101
@406	0000010101000101
@407	0001010101000000
@408	0000010101010101
@409	0001000100000100
@40a	0100000000000101
@40b	0000000100010000
@40c	0001000000000101
@40d	0000010100010101
@40e	0000010000010100
@40f	0101010001010100
@410	0001000000000100
@411	0101010001000000
@412	0101000101000100
@413	0000000100010100
@414	0101010001010100
@415	0101000000010001
@416	0001000100000101
@417	0001010000000101
@418	0000000100000101
@419	0101000001010000
@41a	0101000000000101
@41b	0100010000010001
@41c	0100000100010100
@41d	0101010000000001
@41e	0101010101000100
@41f	0100010000010101
@420	0101010101010001
@421	0101010101000101
@422	0000000001000100
@423	0100010001010001
@424	0000010101010000
@425	0101000100010100
@426	0100000101000100
@427	0001000100000100
@428	0100010100000100
@429	0100010101010000
@42a	0000000101010100
@42b	0001000101010000
@42c	0101000000000001
@42d	0101010000010000
@42e	0101000100010101
@42f	0100000000010001
@430	0100000101000101
@431	0001010101000101
@432	0000010001010100
@433	0000000000000001
@434	0101010001000000
@435	0101010100000001
@436	0001010001010101
@437	0001000001010000
@438	0100010101000000
@439	0101000101000001
@43a	0000000100000100
@43b	0100010000000100
@43c	0101000001010000
@43d	0100010001010100
@43e	0001010001010100
@43f	0001010101010001
@440	0100000001010000
@441	0101010000000001
@442	0100010000010000
@443	0100000100010100
@444	0101010001000101
@445	0101000000010101
@446	0101010001010001
@447	0001010001000101
@448	0001000000010100
@449	0100010100010000
@44a	0101010001000000
@44b	0001000000010001
@44c	0000000100000100
@44d	0000010101000101
@44e	0000000001010100
@44f	0001010100000001
@450	0101000001000100
@451	0101000101000001
@452	0101000001000100
@453	0000010101000101
@454	0100010100010100
@455	0101010000010100
@456	0101000000010000
@457	0001010001010101
@458	0100000000010101
@459	0001000100010000
@45a	0001000000000100
@45b	0001010101000000
@45c	0001010101000101
@45d	0101010001010001
@45e	0001000000010101
@45f	0101010001000100
@460	0101010101000000
@461	0101000100010000
@462	0100000100010101
@463	0000000001000101
@464	0101000100000001
@465	0000000001010000
@466	0101000001010100
@467	0101010101000100
@468	0100010000010100
@469	0101010000000101
@46a	0001000101000101
@46b	0000010001000100
@46c	0101010100000100
@46d	0100000001010001
@46e	0000010101000000
@46f	0100010100000101
@470	0000000000000100
@471	0001000001010100
@472	0101000101010000
@473	0100010001010001
@474	0101010000000100
@475	0100010100000001
@476	0000000100010001
@477	0100010001010001
@478	0101000100000101
@479	0000010100000000
@47a	0001000101000101
@47b	0000000001010000
@47c	0100010101010101
@47d	0000010001000100
@47e	0101010100010101
@47f	0001010101000100
@480	0100010001000000
@481	0100000000010101
@482	0101000001010001
@483	0100010101010000
@484	0001010001010001
@485	0000010000000101
@486	0001000001000101
@487	0001000100010100
@488	0000000101000000
@489	0101010100010001
@48a	0000010100000001
@48b	0001000100000101
@48c	0000000101010101
@48d	0001000000000001
@48e	0101000100000100
@48f	0000000100000001
@490	0100010000000100
@491	0101000101000001
@492	0001010101010100
@493	0101010000000101
@494	0001010100010100
@495	0101000101000000
@496	0101010001010100
@497	0100010101010100
@498	0100010101000000
@499	0100010000000101
@49a	0100010000010100
@49b	0100000000000000
@49c	0101010101000001
@49d	0001000100000001
@49e	0101010100010001
@49f	0100010101000100
@4a0	0001010100010001
@4a1	0101010100000100
@4a2	0101010000000001
@4a3	0000000100010101
@4a4	0100010000000001
@4a5	0001010100010000
@4a6	0100000000000001
@4a7	0000000101010000
@4a8	0101000101010101
@4a9	0101000001010001
@4aa	0001010101010000
@4ab	0101010100010000
@4ac	0101010101010001
@4ad	0100000101010100
@4ae	0001000101010001
@4af	0000010100000001
@4b0	0101010100010000
@4b1	0000000101000000
@4b2	0001010000010001
@4b3	0100010001000001
@4b4	0101000100000100
@4b5	0101010000010101
@4b6	0100010101000101
@4b7	0100000100000101
@4b8	0000010000010001
@4b9	0100000000010101
@4ba	0001000001010001
@4bb	0101010100010100
@4bc	0000000000010101
@4bd	0000010000010001
@4be	0101000100010001
@4bf	0100000101010100
@4c0	0101010101010100
@4c1	0101010100000101
@4c2	0000000101010001
@4c3	0100000101000101
@4c4	0100000101000101
@4c5	0001000001010000
@4c6	0001000000010001
@4c7	0000000000010000
@4c8	0000010000010001
@4c9	0001010101000001
@4ca	0000000001010100
@4cb	0000000101000000
@4cc	0100010000010101
@4cd	0000000101010101
@4ce	0101010000000001
@4cf	0101000100000000
@4d0	0101000001000001
@4d1	0000000000000000
@4d2	0101000100000100
@4d3	0101000000000101
@4d4	0100000000000001
@4d5	0000010000010100
@4d6	0101010001010000
@4d7	0001000001000101
@4d8	0000010000010001
@4d9	0001010000010000
@4da	0001000100010001
@4db	0101010001010100
@4dc	0001000000010001
@4dd	0101010100010100
@4de	0000010100000101
@4df	0100000000000100
@4e0	0100010100000000
@4e1	0100000101000101
@4e2	0000000101010100
@4e3	0101010000000101
@4e4	0101000101010001
@4e5	0001010000000100
@4e6	0100000101010000
@4e7	0100010100000000
@4e8	0100010000010000
@4e9	0101000000010100
@4ea	0101000000010100
@4eb	0000010101010001
@4ec	0001000000000101
@4ed	0100010000000101
@4ee	0001010101000101
@4ef	0000010100000100
@4f0	0100000101000000
@4f1	0100010101010101
@4f2	0101010000000000
@4f3	0000000100000101
@4f4	0101010101000000
@4f5	0100000100010100
@4f6	0100000000000100
@4f7	0100000000010001
@4f8	0100000001000100
@4f9	0000000101000000
@4fa	0101010000010000
@4fb	0000000001010100
@4fc	0101010001010000
@4fd	0100000101000100
@4fe	0000010001010000
@4ff	0100000100010100
@500	0101000100010101
@501	0101000000000101
@502	0101000001010000
@503	0100010001000001
@504	0000000100000001
@505	0101000100010001
@506	0001010001010100
